trade_dt,000001.sz,000002.sz,000004.sz,000005.sz,000006.sz,000007.sz,000008.sz,000009.sz,000010.sz,000011.sz,000012.sz,000014.sz,000016.sz,000017.sz,000018.sz,000019.sz,000020.sz,000021.sz,000023.sz,000025.sz,000026.sz,000027.sz,000028.sz,000029.sz,000030.sz,000031.sz,000032.sz,000034.sz,000035.sz,000036.sz,000037.sz,000038.sz,000039.sz,000040.sz,000042.sz,000045.sz,000046.sz,000048.sz,000049.sz,000050.sz,000055.sz,000056.sz,000058.sz,000059.sz,000060.sz,000061.sz,000062.sz,000063.sz,000065.sz,000066.sz,000068.sz,000069.sz,000070.sz,000078.sz,000088.sz,000089.sz,000090.sz,000096.sz,000099.sz,000100.sz,000150.sz,000151.sz,000153.sz,000155.sz,000156.sz,000157.sz,000158.sz,000159.sz,000166.sz,000301.sz,000333.sz,000338.sz,000400.sz,000401.sz,000402.sz,000403.sz,000404.sz,000407.sz,000408.sz,000409.sz,000410.sz,000411.sz,000413.sz,000415.sz,000416.sz,000417.sz,000418.sz,000419.sz,000420.sz,000421.sz,000422.sz,000423.sz,000425.sz,000426.sz,000428.sz,000429.sz,000430.sz,000488.sz,000498.sz,000501.sz
2024-05-15,780.9143,1346.4251,46.7344,,156.1769,34.708,50.8668,93.0709,20.7949,35.636,161.801,72.508,66.2314,19.3157,,30.929,20.3912,193.647,5.7639,41.4493,85.5952,133.8471,222.0762,27.1281,22.9317,38.8252,70.0933,92.3366,21.8707,41.7297,52.6021,,487.4264,10.4808,65.7346,26.8234,,160.3457,197.2194,67.3093,41.512,10.4055,20.5737,9.1423,192.4587,131.2372,73.657,468.0609,219.6706,101.717,7.568,122.1877,24.8376,49.1628,41.124,50.114,39.641,29.7484,78.2499,16.8931,,31.4522,51.4391,18.8749,8.4001,721.2579,20.9286,18.4519,7.2293,23.0606,366.2872,377.1538,223.7779,23.4856,116.251,220.629,26.3346,35.8012,190.0338,18.5999,20.5982,35.5203,6.567,53.7615,4.4025,88.1359,,75.7382,23.3759,40.2507,175.0123,760.2555,325.9205,234.5619,38.358,46.4591,30.1647,38.3856,17.3403,54.3261
2024-05-16,777.3321,1399.1192,47.344,,157.3691,34.9565,50.1946,92.3564,21.0104,36.2299,162.3707,73.4359,66.0076,19.1816,,30.929,20.3737,192.4908,6.3243,41.5866,85.3442,131.0181,222.515,27.4718,22.617,39.4113,68.6654,93.9774,21.7299,41.9865,52.0352,,483.8723,10.4808,66.0045,26.9423,,159.4918,194.9972,65.7834,41.2119,10.5467,20.8042,9.0332,193.6616,129.9116,73.1903,465.4406,215.829,101.717,7.5224,123.5453,23.5835,48.3434,40.716,50.3276,40.4481,30.0058,79.7352,16.7103,,30.7625,50.919,18.6084,8.3301,722.0908,21.3418,18.4841,7.0611,22.8255,373.0247,384.2055,217.5988,23.5773,117.0338,213.5292,25.8624,35.4655,193.222,18.3848,20.4827,35.0743,6.567,53.3432,4.4025,88.1359,,75.5795,24.1381,39.4486,178.8882,764.0979,328.434,236.0894,38.358,46.5483,29.888,38.3856,17.3996,53.9109
2024-05-17,800.9745,1513.5925,46.1655,,163.7275,35.205,50.1946,91.1952,21.8723,38.4784,163.795,76.2196,66.6789,19.3694,,30.837,20.9518,190.7567,6.6445,41.7514,85.0932,130.6645,219.1685,27.8842,22.499,40.8764,67.8254,95.0713,21.7299,42.6285,51.6951,,476.764,10.4808,69.6489,25.6636,,158.9225,193.5157,65.6986,41.918,11.3472,21.0017,9.0696,188.4491,129.0278,75.4459,467.2421,215.6544,101.6069,7.6591,128.5233,22.3991,48.5482,40.5528,50.0428,42.5109,30.5207,83.7219,16.6371,,31.7281,50.1676,18.2949,8.5167,715.4279,21.2828,18.4841,7.0306,22.6844,367.7844,372.4528,215.3305,24.403,123.6879,210.3992,25.4629,35.4655,189.3031,18.3848,20.5116,34.915,6.567,52.7156,4.4025,88.8628,,77.326,24.3922,42.0008,180.0808,753.5314,327.1773,232.6949,39.0863,45.4772,29.7957,38.7763,17.7256,54.5338
2024-05-20,818.8854,1635.3341,46.1248,,167.304,35.8677,50.8668,93.2496,21.9801,39.4541,167.4982,78.8707,67.5739,19.7986,,31.1592,21.2847,192.3463,6.7779,42.493,85.0932,131.5485,214.9443,28.5716,22.6563,44.8322,69.2953,96.5191,22.1054,44.9397,51.9785,,476.764,10.4808,70.8637,26.6152,,164.4255,199.0712,67.1397,42.224,11.4884,21.7592,9.2877,196.8692,129.6906,83.2239,455.2867,216.5275,103.2581,7.8415,138.4794,21.2844,48.9579,40.9608,50.9682,44.3046,30.5207,81.2986,17.0028,,31.2591,50.2832,18.5457,8.5401,697.9378,21.4894,18.8377,7.1376,23.0135,358.3198,365.4012,215.7216,25.3662,132.2991,207.4982,25.0996,35.4655,193.8198,18.6859,20.4827,34.8831,6.567,53.7615,4.4025,89.7714,,77.326,27.5048,41.2716,193.7955,749.4755,326.7583,245.9335,39.8146,46.0574,30.4415,38.874,17.7256,54.7414
2024-05-21,811.0046,1635.3341,47.8317,,164.5223,36.8617,50.4187,92.7137,21.9801,38.3511,168.0679,76.8824,66.4551,19.7449,,31.2052,21.5124,195.0921,7.1782,42.1909,85.5116,132.6094,213.7922,28.205,22.8923,42.3415,71.3952,98.9321,22.34,43.5273,53.2823,,479.8104,10.4808,70.0539,26.1691,,168.6951,198.2379,66.2072,42.122,11.6768,21.4947,9.3422,202.8835,131.2372,78.1682,454.4678,214.432,107.001,7.6136,133.0488,20.2045,48.1385,41.0424,51.4665,42.6903,31.3502,81.295,16.3446,,31.2315,51.3235,18.7338,8.6334,699.6035,21.8732,18.8377,7.107,22.802,354.3628,352.5801,223.465,24.724,126.8193,204.6735,25.1723,36.0249,194.3512,19.1159,20.4538,35.1061,6.567,53.134,4.4025,88.681,,77.0085,26.679,39.3757,196.0316,742.2177,320.4745,258.1538,39.2077,45.8789,30.2108,39.46,17.6367,54.8798
2024-05-22,828.199,1678.943,46.9782,,167.304,37.7729,49.9705,91.7311,21.0104,38.5208,166.3587,77.6114,64.8888,19.2352,,31.2052,21.1095,195.3811,6.6712,41.6141,84.6749,130.8413,210.8846,28.2966,22.735,42.9275,70.8072,97.5165,21.9646,44.8113,51.8652,,475.7485,10.4808,69.9189,26.3773,,175.052,195.3676,66.292,42.02,11.3943,21.4616,9.1786,196.0673,130.7953,77.1571,447.2619,209.7173,107.3312,7.5452,133.5014,19.1943,47.524,41.544,51.0394,42.6903,30.6637,83.963,16.4177,,31.7005,50.9768,18.4203,8.5284,702.935,22.0503,18.3555,7.107,22.3318,354.7371,356.2127,219.3195,24.5864,127.6021,201.1618,24.6274,35.3537,189.8345,18.7074,20.1649,36.2848,6.567,52.2972,4.4025,88.681,,75.7382,26.1708,39.7403,190.0687,754.5987,321.7313,252.3831,39.5718,46.102,29.9341,38.874,17.5478,55.2258
2024-05-23,826.0497,1677.126,46.9376,,166.5092,38.3527,49.9705,92.1777,21.1181,38.1814,168.6376,76.6172,65.3363,18.806,,31.0211,21.1445,195.5256,7.0181,41.1471,84.6749,130.134,203.5332,27.9071,22.4597,43.3671,70.7233,98.7069,22.2931,44.2977,52.1486,,467.117,10.4808,68.2991,26.4962,,171.7312,199.9971,66.6311,42.122,11.3001,21.4285,9.0877,190.053,129.2488,77.9349,450.3735,209.5427,106.5606,7.6136,133.5014,18.2189,47.3192,41.0364,51.7513,42.7799,30.2347,84.3553,16.82,,31.8661,51.1502,18.6084,8.5751,688.7763,21.8437,18.259,7.0917,22.5669,349.7107,352.1527,212.984,24.9993,130.7334,200.6274,24.1915,35.2418,177.6128,18.6214,20.2804,34.7238,6.567,52.088,4.4025,88.3176,,76.0558,26.1073,38.5007,183.5095,730.9041,319.6367,238.805,39.0863,46.0574,29.4267,39.167,17.5774,55.641
2024-05-24,814.5868,1688.0282,45.881,,162.1379,38.1042,49.0742,90.4807,20.4716,38.1814,165.5041,74.2975,62.4275,18.4572,,30.4688,20.4964,188.3,6.9647,40.1308,83.2525,127.4818,207.0443,27.678,21.9483,42.488,67.9514,96.4869,21.5891,43.2705,51.0149,,462.5474,10.4808,67.4893,26.3178,,169.3592,194.4416,64.5965,41.306,11.1118,20.9325,8.8696,184.8405,126.5975,76.6126,440.711,202.3833,102.9279,7.34,131.2386,17.3132,46.4998,40.5287,50.5411,41.7037,29.634,78.9017,16.4177,,29.4106,49.9942,17.997,8.3067,678.782,21.0762,17.9376,7.0,21.8852,349.7107,345.3148,211.9672,24.1277,128.7763,203.1467,23.9009,34.123,176.218,18.2773,20.6849,34.2141,6.567,50.8329,4.4025,86.3186,,73.8329,27.1236,37.7715,180.528,733.0387,320.0556,231.3371,37.8724,45.9235,28.3659,38.2879,17.1921,54.1185
2024-05-27,810.2881,1602.6274,44.7838,,159.7535,39.1811,49.0742,89.8554,20.0407,36.9087,166.6436,71.6464,61.3088,18.2694,,30.5148,20.3037,185.5542,6.7779,40.2132,82.6668,129.7804,210.2811,27.3114,22.1057,41.0229,67.0275,93.9452,21.4483,43.3989,53.0555,,471.1789,10.4808,66.1395,25.8123,,168.1258,192.5898,63.7488,41.408,10.7351,20.4365,8.9242,185.2415,127.9231,74.6681,440.5472,203.0818,101.0565,7.2944,127.1657,16.4423,46.4998,40.1903,50.6835,40.8966,29.4052,72.9772,16.2349,,29.3554,50.2254,18.2792,8.1901,682.9463,20.8105,18.1947,6.9389,21.8382,355.5927,347.0243,222.1353,23.8525,124.0793,203.0703,24.0826,34.3468,178.3435,17.8903,19.9915,34.3416,6.567,51.0421,4.4025,86.8638,,74.1504,25.6626,37.9174,183.9567,728.2358,329.2719,243.2179,38.2366,46.1913,28.5043,38.3856,17.1328,53.9109
2024-05-28,823.9004,1628.0659,44.3774,,158.9587,39.0983,48.8501,89.8554,20.0407,36.5693,164.9344,71.6464,61.085,18.4036,,30.4227,20.1985,188.878,6.7246,40.1033,82.9178,131.7253,212.0366,27.5864,22.4203,41.3159,67.3635,94.9748,21.8238,43.6557,53.2823,,483.3645,10.4808,68.1642,25.6933,,164.2358,193.0528,64.2575,40.6941,10.7822,20.3042,8.9423,189.251,126.8184,74.1237,445.2966,204.4788,100.8363,7.3628,126.2606,16.8603,46.9095,40.7825,50.6835,40.8069,30.1203,72.9772,16.308,,28.9692,50.2254,18.2635,8.0267,692.1078,20.8991,18.3555,7.0306,21.2975,361.4746,354.5032,233.0857,23.4856,124.0793,202.0015,24.3368,34.2349,179.8048,18.2558,20.4538,34.023,6.567,52.5064,4.4025,87.0455,,74.1504,25.091,38.3549,185.8946,753.5314,333.88,251.8739,38.1152,46.4591,28.8271,38.581,17.1921,53.9109
2024-05-29,815.3032,1549.9333,43.402,,157.3691,40.8378,47.9537,88.1584,19.5019,35.7208,161.801,69.1941,59.7425,17.9743,,29.9625,19.8832,187.4329,6.6712,39.7737,81.6627,131.1949,204.0818,27.0136,21.8303,40.1438,66.1036,92.6905,21.683,43.0137,54.2459,,480.3181,10.4808,66.1395,25.6933,,161.9587,191.201,63.7488,39.8782,10.4526,20.0066,8.8878,191.2558,124.6091,73.8126,441.8574,204.3041,100.1758,7.2032,122.1877,16.6165,46.0901,40.6133,49.9716,39.8203,30.2061,71.2116,15.6499,,29.4658,48.8961,18.7965,7.8751,677.1163,20.3087,18.2269,6.9236,21.0389,356.1274,345.9559,233.7114,22.981,119.7737,195.8942,23.6103,34.123,176.6165,17.8903,20.4538,33.7709,6.567,52.5064,4.4025,85.9552,,72.4038,24.0111,37.5528,180.528,739.9764,321.3124,258.1538,37.751,46.3698,29.3345,37.3112,16.8957,52.942
2024-05-30,805.2731,1542.6652,43.402,,151.8056,41.0863,47.7297,88.9622,19.5019,35.4238,163.795,69.9895,59.0712,18.3231,,29.8704,19.7956,185.6988,6.4844,39.7737,81.4954,131.5485,200.1867,26.8073,22.145,40.1438,65.5576,92.2079,21.5422,43.3989,53.2823,,476.2562,10.4808,65.8695,25.7825,,163.1921,194.1639,63.1554,39.9802,10.688,19.9074,8.7969,196.0673,124.3881,75.312,438.2544,203.9549,98.6346,7.2944,122.6402,15.3972,45.8852,40.2749,49.331,39.641,30.5779,71.4078,15.7596,,28.9967,49.2429,18.3576,7.8167,667.9548,20.1906,18.1305,6.9694,21.2975,351.3683,343.819,234.65,23.1186,119.3823,202.3833,23.574,34.0111,178.8084,17.7828,20.3093,33.8693,6.567,53.3432,4.4025,86.1369,,72.2451,23.8841,36.8236,186.1928,730.0502,309.1637,262.2273,37.751,46.3252,30.3492,37.0182,16.7771,53.2189
2024-05-31,798.1087,1517.2266,42.2642,,149.8186,41.252,46.8333,88.605,18.9632,34.7451,162.0858,68.9953,60.19,18.189,,29.6403,19.638,189.7451,6.3243,39.499,81.1607,129.4268,199.4187,26.624,22.145,39.5578,65.8096,92.4975,21.7299,42.5001,50.8449,,485.9032,10.4808,65.1946,25.6339,,160.2508,194.7194,63.7488,39.3682,10.3584,19.8082,8.6879,189.251,124.1672,75.4709,440.2196,200.4625,100.1758,7.2032,119.9249,14.9095,45.8852,40.3595,48.9751,39.2822,29.5768,69.7991,15.8327,,28.6381,49.0695,18.1851,7.9217,657.9605,20.3087,17.6161,6.9694,21.2975,348.5877,345.3148,235.5104,22.7058,117.4252,209.1014,23.3924,33.5636,175.3545,17.8688,20.1071,33.9349,6.567,53.3432,4.4025,85.41,,71.9275,23.3759,36.0944,192.0067,733.7859,308.3258,242.1995,36.9013,45.5219,29.9802,36.7252,16.8068,53.0112
2024-06-03,796.6759,1486.337,41.7359,,149.8186,41.5833,47.5056,88.2477,18.8555,34.6602,160.0918,69.5255,61.085,18.4304,,29.5943,20.0234,192.0573,6.2709,39.6638,80.9933,128.7195,200.2416,27.0365,22.145,40.4368,65.8516,93.8166,23.6072,42.5001,56.7966,,490.4729,10.4808,64.9247,26.1691,,161.3894,196.4787,63.8336,39.8782,10.123,20.1389,8.7061,186.4444,123.7253,76.3448,440.0559,203.2564,102.3775,7.1804,115.3995,15.3972,47.7288,40.2749,48.6191,39.2822,28.4612,70.8192,15.6499,,28.8036,49.4163,18.3419,7.9684,666.2891,20.6924,17.3589,6.9541,20.9214,346.9301,337.8358,231.8342,21.2838,115.0767,212.3077,23.4651,33.6755,173.2954,18.2343,20.3093,33.8037,6.567,53.5524,4.4025,85.9552,,71.6099,22.6771,36.0944,182.0187,721.8318,300.3663,239.3142,37.0227,45.4326,30.3031,36.5298,16.6882,52.8036
2024-06-04,784.4965,1468.1666,40.1916,,143.0628,39.8438,46.3852,86.0147,17.8858,34.1936,156.9583,68.0674,57.9524,17.7329,,29.088,19.4628,192.0573,5.9507,38.8673,79.7383,128.5427,201.1742,26.372,21.9483,39.4113,65.8096,94.5887,24.6398,41.3445,56.1731,,497.5812,10.4808,61.8202,25.4554,,158.7328,191.7565,63.2402,38.6543,9.6992,19.4113,8.4152,184.4396,123.2834,75.6298,443.8226,197.6686,101.2766,6.9753,114.0418,15.8849,44.861,39.6826,48.1208,38.3854,27.5745,69.8384,15.9445,,32.1696,47.8557,18.0754,7.8401,670.4534,20.6924,17.0375,6.9541,20.5453,347.5183,331.4253,241.6895,20.3205,110.3797,217.1173,22.7386,32.5567,172.8969,17.7613,19.7893,33.148,6.567,52.9248,4.4025,84.138,,69.387,21.7878,35.1465,186.3419,728.9829,300.3663,236.5986,35.2019,45.5665,28.5965,35.8461,16.3621,51.2119
2024-06-05,790.9444,1506.3244,39.3382,,146.6394,40.4236,46.6092,87.3545,17.347,34.7026,158.3826,68.1999,56.6099,17.5719,,29.4102,18.8146,190.0341,5.3369,39.1419,80.4076,131.0181,205.7825,26.9219,21.673,40.4368,66.4815,94.6209,25.0152,41.7297,55.833,,528.0453,10.4808,62.3601,25.1283,,161.1996,193.5157,62.8163,38.7563,9.558,19.4444,8.5606,185.6424,122.8416,73.167,446.443,205.7011,101.8271,6.9297,114.0418,16.8951,45.0659,40.1056,49.331,38.9235,28.0036,71.3685,16.4287,,35.3975,47.6246,18.2792,7.7584,683.7792,20.6039,18.1305,6.8472,20.7569,345.1655,339.759,257.02,20.7333,111.1626,217.8044,22.7749,31.9973,171.8341,17.5462,19.2982,33.3775,6.567,53.134,,84.5014,,69.2282,21.6608,34.4173,187.0872,736.2407,308.3258,235.9197,35.5661,46.4591,28.9194,36.2368,16.6289,51.1427
2024-06-06,780.9143,1489.9711,37.7533,,141.4732,39.5953,45.937,86.104,16.7006,34.4905,156.1037,67.0836,55.4911,17.2232,,28.7658,18.3591,198.2714,5.0701,38.5102,79.0689,128.8963,204.2464,26.2804,21.6337,38.3857,66.4395,94.5565,23.6542,40.4457,55.9464,,527.5376,10.4808,60.0655,24.6822,,158.4481,190.275,62.3925,37.5324,9.2755,18.8492,8.2517,184.0386,120.4112,73.0082,447.0981,202.558,101.8271,6.7473,110.874,17.4874,44.2465,39.6826,48.8327,38.206,27.3743,68.9752,16.466,,30.1279,46.2374,18.3262,7.6767,658.7933,20.0726,18.6448,6.8624,20.4278,341.1551,336.34,250.9191,20.7333,108.4226,220.629,22.0121,31.1023,170.0407,17.2667,18.7204,32.7217,6.567,51.0421,,81.9573,,67.7992,21.5338,33.2506,182.3169,735.4936,305.8123,243.7271,34.2308,45.7896,28.4582,35.7484,16.3325,50.3122
2024-06-07,782.3472,1457.2644,34.1364,,136.3071,38.5184,44.8166,81.5487,16.4851,33.6845,154.6794,62.6791,52.8061,16.6866,,27.9834,17.0628,198.7049,4.8299,37.6037,77.3955,128.7195,207.5929,25.6388,21.1617,37.7997,65.06,95.5539,22.387,39.8037,62.9751,,532.6149,10.4808,56.691,23.8496,,155.5069,186.664,61.2904,36.2065,8.7105,18.3531,8.1063,184.4396,117.0972,69.9099,446.2792,196.9702,99.075,6.4966,107.7062,17.3828,43.6319,39.5134,48.1208,37.8472,26.888,67.3273,16.6523,,28.1415,45.1474,18.1538,7.5601,663.7905,19.1575,17.4232,6.8319,20.2414,348.6412,341.4685,250.6062,20.137,107.6398,216.8119,21.6125,30.3191,171.9669,16.8796,18.4315,32.0332,6.567,50.8329,,79.2314,,65.2587,20.835,32.2298,188.727,745.5264,308.7447,246.4427,33.017,46.4591,27.5357,35.0647,15.9175,48.5821
2024-06-11,786.6458,1468.1666,35.5994,,141.0758,39.5953,45.4888,82.4419,16.1618,34.5329,155.2492,64.3054,53.9249,16.8208,,28.2596,17.6934,219.6592,4.5898,37.7136,79.9056,130.4876,207.2638,26.0054,21.2403,38.6787,64.637,90.0845,22.4808,40.1889,58.157,,526.5221,10.4808,58.1758,24.1172,,154.8427,183.4233,60.7818,37.3284,9.3226,18.8161,8.2698,179.6281,119.3065,71.1015,436.6167,198.7163,97.6439,6.5878,108.6113,17.6615,44.861,40.5287,48.6903,38.0266,27.5459,67.3273,16.5778,,27.8932,46.2204,17.9657,7.6417,673.7848,19.0984,16.8767,6.8319,20.0273,344.8981,342.3232,249.433,20.504,109.5969,212.5368,22.0484,31.1023,169.5757,16.8151,18.6626,32.1971,6.567,51.0421,,80.5035,,68.2756,21.0256,34.4902,200.5038,744.886,312.515,235.5802,34.2308,46.9946,27.9508,35.2601,16.0657,49.3434
2024-06-12,777.3321,1446.3621,37.5907,,137.8967,41.3348,45.0407,84.8535,16.3773,33.8117,156.1037,63.0179,54.8199,16.9817,,27.9834,17.8511,218.3586,4.6698,38.3179,79.9203,127.8355,204.7402,26.0971,21.437,37.9462,66.2022,90.8566,23.1848,39.8037,59.7441,,493.0115,10.4808,57.9058,24.9202,,152.0912,186.3862,62.9859,36.8185,8.993,18.783,8.0154,176.8214,117.0972,73.4054,439.8921,199.0656,101.8271,6.6106,106.3485,17.2783,44.0416,38.8365,48.0497,37.7576,27.1168,68.6613,16.615,,29.7968,46.7156,18.0911,7.6301,660.459,19.2165,16.8446,6.8013,20.1224,346.7162,333.3484,246.93,20.0912,107.2484,221.3925,21.5036,30.6548,167.4502,17.0302,18.2871,32.7545,6.567,52.7156,,79.4131,,67.0053,21.3432,34.2715,195.2863,749.1155,305.3934,231.1673,33.6239,46.0128,27.5357,34.7717,15.8879,48.7897
2024-06-13,780.1979,1444.5451,38.2816,,139.4863,41.0035,45.4888,84.139,16.4851,34.1511,153.2551,63.7633,55.4911,17.3305,,29.088,18.4467,228.33,4.91,38.6201,79.9203,129.6036,198.6506,25.5701,21.555,37.9462,67.1751,91.6931,22.9971,40.0605,58.7805,,496.5657,10.4808,58.5807,24.9195,,153.5144,189.8121,63.9184,36.6145,9.1342,19.0145,8.2153,176.8214,118.2019,72.8493,451.1924,201.8595,101.8271,6.7701,104.9909,17.1738,44.4513,38.8365,47.9785,38.0266,27.4315,69.2891,16.4287,,31.0384,47.706,18.4517,7.7934,671.2862,19.8659,17.0375,6.7707,20.3365,349.2294,337.6221,247.9521,19.9994,106.4656,225.4386,21.6125,31.1023,168.3802,17.3527,18.5182,32.9512,6.567,51.0421,,79.9583,,68.1168,21.2162,35.2923,196.3298,746.5965,316.2853,234.3921,34.1095,46.2806,28.043,34.7717,15.9472,48.7897
2024-06-14,779.1232,1393.668,37.9158,,134.7175,39.1811,44.8166,84.2283,15.9463,33.5996,149.8368,61.7982,54.1486,17.1427,,28.9499,17.8511,221.2489,5.417,38.4552,80.357,128.0123,192.0125,25.1806,21.2403,37.5066,67.5558,91.0497,22.9032,39.6753,62.3516,,496.0579,10.4808,56.556,25.0393,,145.7343,190.9232,64.427,36.0025,8.7576,18.5185,7.9972,174.0147,114.4459,71.896,451.3562,197.3194,101.2766,6.5422,98.6552,17.1042,43.4271,38.4134,47.409,37.3091,26.8308,68.4651,16.0935,,31.1763,46.1378,18.6555,7.6884,656.2947,19.6593,16.716,6.786,19.9322,339.6044,331.2116,257.0331,19.6325,102.9428,225.2859,21.4673,30.431,165.7233,18.0838,18.4026,31.9021,6.567,50.6237,,78.868,,65.7351,20.4539,34.5631,192.4959,717.4643,307.0691,229.4701,33.3811,45.5219,27.3512,33.9903,15.6211,48.4437
2024-06-17,777.588,1420.9236,38.6067,,136.3071,40.0923,45.0407,83.9603,15.2999,34.6245,149.8368,63.0179,54.1486,17.3841,,28.5817,18.0788,220.8153,5.6838,38.6201,80.2697,127.6586,189.2694,25.2722,21.319,37.2136,67.2597,87.8645,22.6686,39.9321,59.6308,,484.38,10.4808,59.6605,25.1591,,145.1651,188.4232,64.6813,35.3906,8.7576,18.8161,8.0336,174.4157,115.1087,71.5782,454.1403,196.7955,102.4876,6.565,97.2976,16.8951,43.8368,38.2442,48.1208,37.6679,27.2598,67.6804,16.019,,30.928,45.5601,18.4203,7.6301,665.4562,19.8069,16.5553,6.8166,19.6229,351.6357,338.6906,259.0073,19.4948,102.5514,216.9646,21.213,30.431,167.7159,18.3418,18.1426,31.9676,6.567,51.6697,,78.3228,,66.3702,20.6445,33.834,191.1199,711.8788,302.8799,236.5986,34.595,45.8343,27.4896,34.1857,15.8286,48.6513
2024-06-18,776.0528,1390.034,38.0784,,137.4993,39.7609,45.7129,85.0322,14.9766,34.5804,149.8368,62.4081,53.2536,16.9817,,28.3516,18.1139,233.3879,5.6305,39.0321,79.3089,128.0334,188.7208,24.8598,21.3977,37.9462,67.6404,78.0196,22.9032,40.3173,59.3474,,483.8723,10.4808,67.3543,25.249,,145.6394,208.0526,66.2072,36.1045,8.5692,18.783,7.9609,174.0147,115.5601,72.9287,453.9765,192.9539,103.038,6.5878,96.845,16.1288,45.2707,38.5826,47.0531,37.7576,27.0882,67.4058,15.9817,,28.5001,45.8902,18.1068,7.5484,648.799,20.0726,16.3624,6.9389,19.29,343.8287,336.34,266.1931,19.5407,101.3771,220.0183,21.0677,29.9835,167.0517,18.2558,18.2871,32.2299,6.567,52.2972,,77.5959,,65.2587,20.835,33.2506,187.2975,722.8307,302.8799,231.5068,35.8089,46.2359,27.9508,34.088,15.7693,48.1669
2024-06-19,775.2852,1368.2295,41.8578,,146.6394,39.3468,46.1611,84.0497,15.4076,34.7127,149.5519,63.6955,54.3724,16.9817,,28.7704,18.3591,233.8215,5.6038,38.6472,79.5709,128.5744,188.666,25.3639,22.263,37.0671,68.2327,77.8587,23.3256,40.3173,59.5174,,504.6895,10.4808,62.4951,25.818,,140.8955,207.497,66.6311,36.5125,8.6634,18.9815,8.0882,175.6186,116.4629,73.7231,463.8028,196.9702,103.6985,6.7017,96.3925,16.3726,45.6804,39.0903,47.1954,37.8472,27.4315,68.8575,16.3542,,29.4106,46.0553,18.0284,7.5601,660.459,21.0171,16.716,6.9541,19.5516,346.3419,336.34,267.7725,19.5866,99.42,217.5754,21.4309,30.3191,167.3174,18.7934,18.3737,32.3283,6.567,52.088,,78.1411,,65.5763,21.3432,33.834,191.7314,753.4963,307.9069,234.9013,35.2019,47.307,27.9047,35.0647,15.9768,48.2361
2024-06-20,779.8908,1355.5103,42.2642,,145.4472,39.5124,45.2648,82.5312,15.8386,34.5804,147.5579,65.5929,53.4773,17.1695,,28.2949,18.4117,231.2202,5.0968,38.5922,78.9595,128.5744,188.7208,25.2264,22.617,36.7741,67.1751,76.1214,23.044,40.8309,55.663,,498.5966,10.4808,58.9856,25.5185,,138.5235,206.5711,65.2747,36.3085,8.5692,18.8492,8.0336,175.6186,113.7545,79.2047,461.1825,192.6047,101.8271,6.6562,95.0349,16.5816,45.8852,38.7519,46.6971,37.6679,27.2598,70.4269,16.0935,,29.1071,45.1474,17.7619,7.3967,650.4647,20.2201,16.9089,6.9236,19.3137,341.6898,331.8526,262.5607,19.2655,97.8544,216.7356,21.1403,30.0954,166.9853,18.2773,18.316,32.0332,6.567,51.6697,,78.1411,,65.5763,21.3432,33.6152,188.3677,744.1871,305.8123,235.2408,35.0805,46.95,27.8586,34.674,15.8582,48.0285
2024-06-21,771.4471,1313.7184,40.598,,146.6394,39.1811,44.8166,81.1021,17.4548,34.7127,144.7093,66.6093,51.016,16.0964,,27.3438,17.7635,220.0928,4.8299,37.2984,77.824,128.935,185.9778,24.7223,21.0437,36.188,64.8062,73.6441,22.0584,39.2901,52.8288,,489.4574,10.4808,55.6112,24.9495,,138.144,199.9971,63.9184,35.6966,8.2396,18.3201,7.8332,173.2128,111.0461,75.8681,447.5894,184.932,99.9556,6.451,92.3196,15.8501,44.6562,38.8365,46.1989,36.771,26.9166,65.9149,15.5719,,28.5277,44.6522,17.3229,7.2334,647.9661,19.4822,16.4588,6.8777,19.0283,344.8447,328.0063,256.6383,18.6692,96.2887,214.369,20.5955,29.4241,165.524,17.9763,17.8826,31.3119,6.567,50.6237,,76.3238,,63.9885,20.5174,32.6673,185.7685,719.1071,301.6231,241.1812,34.3522,46.9054,27.3051,33.5996,15.5618,46.852
2024-06-24,765.3063,1295.548,41.492,,144.6524,37.8557,44.3684,78.2439,20.9026,34.4922,145.5639,66.2705,49.4498,16.3647,,27.7242,17.6934,218.3586,5.0167,37.7939,79.3089,129.8367,184.332,24.5619,21.2403,35.7485,64.8485,73.4189,21.9177,39.1617,50.4481,,486.411,10.4808,54.2614,24.4702,,142.3187,199.9971,63.325,35.4926,8.1926,18.2539,7.7603,170.0052,111.2718,74.6765,455.2867,189.159,99.1851,6.4282,95.4874,15.5017,44.4513,38.5826,46.1277,36.5917,27.1168,66.1503,15.7582,,28.1691,44.8173,17.3229,7.2917,657.9605,19.925,16.5231,6.8166,19.0045,340.6738,327.579,257.5859,18.9903,95.8973,213.7582,20.5228,29.2003,162.8671,17.6752,17.7671,31.7053,6.567,49.9961,,76.3238,,64.1473,20.5174,32.3027,191.5786,717.3548,308.7447,233.3738,33.8667,46.4145,27.1667,33.3066,15.8286,46.852
